"model_id","reference_date","wis","ae_median","interval_coverage_50","interval_coverage_95","n"
"CovidHub-ensemble",2026-02-14,0.000784592965200854,0.00123649354184219,0.530612244897959,0.979591836734694,198
"CovidHub-ensemble",2026-02-21,0.000827740971176706,0.00129424549368499,0.45578231292517,0.965986394557823,198
"CovidHub-ensemble",2026-02-28,0.000696031405570616,0.0010481824406687,0.510204081632653,0.938775510204082,198
"CovidHub-ensemble",2026-03-07,0.000397654119481247,0.000578789328138031,0.612244897959184,1,198
"UGA_flucast-INFLAenza",2025-06-28,0.000518314514987445,0.000815623181825265,0.474489795918367,0.948979591836735,196
"UGA_flucast-INFLAenza",2025-07-12,0.000745316320607292,0.0012028366092153,0.48469387755102,0.938775510204082,196
"UGA_flucast-INFLAenza",2025-07-26,0.00091887370584559,0.00152413031613571,0.540816326530612,0.979591836734694,196
"UGA_flucast-INFLAenza",2025-07-19,0.00110826538940304,0.00174470945835808,0.387755102040816,0.908163265306122,196
"UGA_flucast-INFLAenza",2025-08-02,0.001266582490092,0.00197458934105103,0.530612244897959,0.948979591836735,196
"UGA_flucast-INFLAenza",2025-08-09,0.00142596043055234,0.00219460238771284,0.545918367346939,0.933673469387755,196
"UGA_flucast-INFLAenza",2025-08-16,0.00161051870125192,0.00256094926671356,0.464285714285714,0.928571428571429,196
"UGA_flucast-INFLAenza",2025-08-23,0.00161460154384279,0.00259296512465148,0.448979591836735,0.938775510204082,196
"UGA_flucast-INFLAenza",2025-09-06,0.00209618620519526,0.00322004014402447,0.301020408163265,0.811224489795918,196
"UGA_flucast-INFLAenza",2025-11-22,0.000883837518813101,0.0014200975444812,0.352040816326531,0.913265306122449,196
"UGA_flucast-INFLAenza",2025-09-27,0.00130192997780887,0.00203478925357061,0.270408163265306,0.770408163265306,196
"UGA_flucast-INFLAenza",2025-11-29,0.000977604010306127,0.00155322038223792,0.377551020408163,0.872448979591837,196
"UGA_flucast-INFLAenza",2025-12-06,0.00133488138920464,0.0020284586102502,0.357142857142857,0.86734693877551,196
"UGA_flucast-INFLAenza",2025-12-20,0.00220202051565652,0.00315464531019066,0.306122448979592,0.724489795918367,196
"UGA_flucast-INFLAenza",2025-12-27,0.00179594384577984,0.00271384141289034,0.36734693877551,0.821428571428571,196
"UGA_flucast-INFLAenza",2025-12-13,0.00177692953746735,0.0025905163487123,0.352040816326531,0.826530612244898,196
"UGA_flucast-INFLAenza",2026-01-03,0.00112200506781677,0.00178435847105959,0.469387755102041,0.943877551020408,196
"UGA_flucast-INFLAenza",2026-01-10,0.000712580302598302,0.00104540337885144,0.729591836734694,0.979591836734694,196
"UGA_flucast-INFLAenza",2026-01-17,0.000736565625230621,0.00112810580472374,0.647959183673469,0.989795918367347,196
"UGA_flucast-INFLAenza",2026-01-24,0.000828520950788973,0.00128704532988583,0.561224489795918,0.964285714285714,196
"UGA_flucast-INFLAenza",2026-01-31,0.000666611933069636,0.000984359400186948,0.704081632653061,0.989795918367347,196
"UGA_flucast-INFLAenza",2026-02-07,0.000659903306392374,0.00101949970908609,0.637755102040816,0.98469387755102,196
"UGA_flucast-INFLAenza",2026-02-14,0.000679294888853736,0.0010709991377301,0.576530612244898,0.974489795918367,196
"UGA_flucast-INFLAenza",2026-02-21,0.000733052672945005,0.00112543828702686,0.496598639455782,0.965986394557823,196
"UGA_flucast-INFLAenza",2026-03-07,0.000514395287995565,0.000797900781694027,0.591836734693878,1,196
"UGA_flucast-INFLAenza",2026-02-28,0.000709467929148889,0.00110574525898357,0.489795918367347,0.959183673469388,196
